showId,category,title,tags,age_rating,rating_description,description,representation,duration_txt,duration_sec,first_broadcast,synopsis_small,synopsis_medium,synopsis_large,image
205,Signed,Civilisations - Series 1: 9. The Vital Spark - Signed,"BBC, iPlayer, TV, Civilisations, Series 1: 9. The Vital Spark",15,"strong sex references, disturbing images",Simon Schama explores the fate of art in the machine- and profit-driven world.,3.0,59 mins,3539,1 Mar 2018,Simon Schama explores the fate of art in the machine- and profit-driven world.,"Documentary. Simon Schama explores the fate of art in the machine- and profit-driven world, looking at the rise of art as a tradeable commodity.","Simon Schama begins Civilisations with this premise: that it is in art - the play of the creative imagination - that humanity expresses its most essential self: the power to break the tyranny of the humdrum, the grind of everyday. Art makes life worth living and is the great window into human potential. And societies become civilised to the extent that they take culture as seriously as the prosecution of power or the accumulation of wealth. But in the century of total war and industrial slaughter, was (and is) that enough? The cause of humanity went up in the smoke of the Nazi crematoria. Horror and terror brushed beauty aside and stamped on its pretensions. In the modern world, art has become increasingly commodified. Simon's last programme explores the fate of art in the machine- and profit-driven world. It looks at the rise of art as a tradeable commodity and turns on one central question. Should art create a realm separate from the modern world, a place where we can escape and pull the ladder up after us? Or should it plunge headlong into the chaos and cacophony while transforming the way we see it and live in it?Using the works of both dead and contemporary artists of the 20th and 21st centuries, Simon seeks answers to these profound questions. His conclusion is imbued with hope: despite all the travails of the present, by engaging with the here-and-now, art still offers civilisation an insight into the incomprehensibility of the world and a way to transcend its horrors with the enduring creativity of the human spirit.",https://ichef.bbci.co.uk/images/ic/1200x675/p060mfcz.jpg
209,Signed,Andy's Dinosaur Adventures - 2. Diplodocus and Fern - Signed,"BBC, iPlayer, TV, Andys Dinosaur Adventures, 2. Diplodocus and Fern",U,mild threat,"Andy travels back in time 152 million years, to the time of diplodocus.",1.0,14 mins,834,18 Feb 2014,"Andy travels back in time 152 million years, to the time of diplodocus.","Children's dinosaur history series. Andy travels back in time 152 million years, to the time of diplodocus.","Andy travels back in time 152 million years, to the time of diplodocus - a massive 25-metre-long plant-eating dinosaur. His mission is to find and pick a giant fern to replace the one he accidentally broke back at the museum. Along the way he witnesses an adult diplodocus knocking down trees with its front legs. Will he succeed before the museum opens?",https://ichef.bbci.co.uk/images/ic/1200x675/p07hxrd2.jpg
210,Signed,Bluey - Series 1: 9. Hotel - Signed,"BBC, iPlayer, TV, Bluey, Series 1: 9. Hotel",U,clean,"Bluey and Bingo run a crazy hotel, with Dad as their put upon guest.",,7 mins,403,26 Apr 2021,"Bluey and Bingo run a crazy hotel, with Dad as their put upon guest.","Bluey and Bingo run a crazy hotel, with Dad as their put upon guest. But when Bingo quits over Bluey being too controlling, Dad needs to teach them the importance of compromise.","Bluey and Bingo run a crazy hotel, with Dad as their put upon guest. But when Bingo quits over Bluey being too controlling, Dad needs to teach them the importance of compromise.",https://ichef.bbci.co.uk/images/ic/1200x675/p09dr3rh.jpg
211,Signed,Topsy and Tim - Series 1: 23. Wrapping Paper - Signed,"BBC, iPlayer, TV, Topsy and Tim, Series 1: 23. Wrapping Paper",U,clean,The supermarket delivery brings Vindas birthday card and present but no wrapping paper.,1.0,11 mins,664,5:30pm 5 Mar 2014,The supermarket delivery brings Vinda's birthday card and present but no wrapping paper.,Live-action children's show. The supermarket delivery brings Vinda's birthday card and present but no wrapping paper.,"When the supermarket delivery brings Vinda's birthday card and present but no wrapping paper, Topsy and Tim decide to make their own paper for wrapping Vinda's gift.",https://ichef.bbci.co.uk/images/ic/1200x675/p01szwkw.jpg
212,Signed,Antiques Roadshow - Series 43: Windermere Jetty 2 - Signed,"BBC, iPlayer, TV, Antiques Roadshow, Series 43: Windermere Jetty 2",U,clean,The Roadshow comes from the shores of Lake Windermere in the Lake District.,3.0,58 mins,3475,9 May 2021,The Roadshow comes from the shores of Lake Windermere in the Lake District.,"The roadshow comes from the Jetty Museum on the shores of Lake Windermere in the Lake District, where finds include a Cherokee pipe and a unique piece of footballing history.","The Roadshow comes from the Windermere Jetty Museum in the Lake District where treasures turning up include a Cherokee pipe, a wooden decoy duck that was served at a banquet, a WWI portrait with an amazing story to tell and a unique piece of football memorabilia. Also, Fiona Bruce hears the heartbreaking story of the Windermere children, orphans rescued from Nazi concentration camps at the end of the Second World War to rebuild their lives on the shores of this tranquil lake.",https://ichef.bbci.co.uk/images/ic/1200x675/p09gxkdj.jpg
213,Signed,Celebrity MasterChef - Series 16: Episode 13 - Signed,"BBC, iPlayer, TV, Celebrity MasterChef, Series 16: Episode 13",PG,language,"In the first semi-final, the celebrities are tested on their teamwork. ",3.0,58 mins,3495,9pm 8 Sep 2021,"In the first semi-final, the celebrities are tested on their teamwork.","In the first semi-final, the celebrities are tested on their teamwork. Split into two teams, they must cook not together but in relay, without telling each other what they have done.","After four weeks of intense competition, the best eight cooks remain. In the first of the semi-finals, the celebrities are tested on their teamwork. Split into two teams, the celebrities must design and create two mouthwatering dishes. But they won’t be cooking alongside each other they will be cooking in relay. Using a whole duck for the main course and pears for the dessert, each team member has 20 minutes to make their contribution to the dishes, but being unable to talk to one another, each cook must try to work out what the dishes are meant to be from the clues left behind by their teammates and then carry on. With everyone feeling the pressure to succeed, will the celebrities be able to create something successful?Next, the celebrities are asked to push the boundaries of the everyday by guest chef and sandwich king Max Halley. After demonstrating his secrets of deliciousness in a sandwich – hot, cold, sweet, sour, crunchy, soft – the celebrities must get creative and come up with their own dream sandwich. Everything rides on the success of their sandwich because at the end of the challenge one celebrity will be going home, their dream of becoming Celebrity MasterChef champion 2021 over.",https://ichef.bbci.co.uk/images/ic/1200x675/p09tncg7.jpg
214,Signed,Dani's House - Series 1: 13. House for Sale - Signed,"BBC, iPlayer, TV, Danis House, Series 1: 13. House for Sale",U,clean,The friends discover to their horror that Danis house is up for sale.,3.0,28 mins,1690,4:35pm 19 Dec 2008,The friends discover to their horror that Dani's house is up for sale.,Surreal sitcom. The friends discover to their horror that Dani's house is up for sale - at least if Max and a greedy estate agent have anything to do with it.,"The friends discover to their horror that Dani's house is up for sale - at least if Max and his greedy mentor, estate agent Edgar Molloy, have anything to do with it. Can Dani scupper their plans or is this the end for Dani and her friends?",https://ichef.bbci.co.uk/images/ic/1200x675/p089jlnm.jpg
219,Science & Nature,Planet Earth II - 4. Deserts,"BBC, iPlayer, TV, Planet Earth II, 4. Deserts",U,animal hunting,The incredible ways in which animals cope with living in the planets deserts.,,58 mins,3485,27 Nov 2016,The incredible ways in which animals cope with living in the planet's deserts.,"The world's deserts force animals to come up with ingenious ways of coping with hostile conditions, giving rise to the most incredible survival stories on earth.","The world's deserts are lands of extremes that force animals to come up with ingenious ways of coping with hostile conditions, giving rise to the most incredible survival stories on earth. A pride of desert lions are so hungry they risk hunting a giraffe several times their size, while male sandgrouse fly 120 miles each day to the nearest waterhole and dice with death to collect water for their chicks. Filmed for the first time, a tiny bat does battle with one of the world's deadliest scorpions, and in Madagascar, a locust swarm of biblical proportions is seen as never before.",https://ichef.bbci.co.uk/images/ic/1200x675/p04hbfgn.jpg
222,Science & Nature,A Perfect Planet - Series 1: 5. Humans,"BBC, iPlayer, TV, A Perfect Planet, Series 1: 5. Humans",,clean,"Humans are changing our planet so rapidly, it’s affecting earth’s life support systems.",3.0,58 mins,3484,3 Jan 2021,"Humans are changing our planet so rapidly, it’s affecting earth’s life support systems.","Humans are changing our planet so rapidly, it’s affecting earth’s life support systems: our weather, our oceans and the living world.","Earth is the only living world we know of, but a new force threatens our perfect planet. That force is us. Humans are changing our planet so rapidly, it’s affecting earth’s life support systems: our weather, our oceans and the living world. To understand what is going wrong, we must look to the past. Earth has been through at least five mass extinction events, most of which have been caused by cataclysmic volcanic eruptions. It’s not the lava or ash that wiped out life, but an invisible gas released by volcanoes: carbon dioxide. Through compelling animal-led stories and expert interviews, we discover how CO2 is destabilising our planet. We meet rescued orphaned elephants in Kenya, victims of ever worsening droughts, and join ocean patrols off the coast of Gabon fighting to save endangered sharks. In the Amazon, we witness wildlife teams saving animals in the shrinking forests, and in San Diego we enter a cryogenic zoo preserving the DNA of endangered species before they become extinct. Almost every part of modern life depends on energy created by burning fossil fuels, and this produces CO2 in huge amounts. Humans are now acting like a super-volcano, releasing carbon dioxide at an even greater rate than the prehistoric mega-eruptions that extinguished life in the past. Globally, we now release 100 times more carbon dioxide into the atmosphere than all of Earth's volcanoes combined.The greatest change to be made is in how we create energy, and the planet is brimming with natural power that can help us do just that. It’s these forces of nature - the wind, the sun, waves and geothermal energy - that hold the key to our future.",https://ichef.bbci.co.uk/images/ic/1200x675/p092423y.jpg
226,Science & Nature,Frozen Planet - 2. Spring,"BBC, iPlayer, TV, Frozen Planet, 2. Spring",PG,animal hunting,"Spring arrives in the polar regions, and the sun appears after an absence of five months.",,58 mins,3463,2 Nov 2011,"Spring arrives in the polar regions, and the sun appears after an absence of five months.","Documentary series. It's spring in the polar regions and, after a five-month absence, the sun reappears. The greatest seasonal transformation on our planet is under way.","Spring arrives in the polar regions, and the sun appears after an absence of five months warmth and life return to these magical ice worlds - the greatest seasonal transformation on our planet is under way.Male adelie penguins arrive in Antarctica to build their nests - it takes a good property to attract the best mates and the males will stop at nothing to better their rivals. But these early birds face the fiercest storms on the planet.In the Arctic, a polar bear mother is hunting with her cubs. Inland, the frozen rivers start to break up and billions of tons of ice are swept downstream in the greatest of polar spectacles. This meltwater fertilizes the Arctic Ocean, feeding vast shoals of Arctic cod and narwhal. The influx of freshwater accelerates the breakup of the sea ice - an area of ice the size of Australia will soon vanish from the Arctic.On land, a woolly bear caterpillar emerges from the snow having spent the winter frozen solid. Caterpillars normally become moths within months of hatching, but life is so harsh here that the woolly bear takes 14 years to reach adulthood. Once mature, it has only days to find a mate before it dies. Alongside the caterpillars, white arctic wolves race to raise their adorable cubs before the cold returns.In Antarctica, vast numbers of seabirds arrive on South Georgia joining the giant albatross and king penguins that have been there all winter. Elephant seals fight furious battles over females on a beach that contains the greatest mass of animals on the planet.Finally, the female adelie penguins arrive, chased from the water by killer whales. Mating and chick rearing lie ahead of them.",https://ichef.bbci.co.uk/images/ic/1200x675/p01h6jw0.jpg
228,Science & Nature,The Green Planet - Series 1: 1. Tropical Worlds,"BBC, iPlayer, TV, The Green Planet, Series 1: 1. Tropical Worlds",U,clean,"The world of tropical forests, from fast-growing trees to flowers that mimic dead animals.",,59 mins,3525,9 Jan 2022,"The world of tropical forests, from fast-growing trees to flowers that mimic dead animals.",Tropical rainforests are plant battlegrounds. New filming techniques allow us to enter the world of plants to see it from their perspective and on their timescale.,"More kinds of plants are crammed together in the tropical rainforests than anywhere else on Earth. The result is astonishing beauty and intense competition - a plant battleground. New filming techniques allow us to enter the plants’ world and see it from their perspective and on their timescale. From fast-growing trees to flowers that mimic dead animals, this is a journey into a magical world that operates on a different timescale to our own.",https://ichef.bbci.co.uk/images/ic/1200x675/p0bd8hrz.jpg
229,Science & Nature,Great Barrier Reef - 3. Reef and Beyond,"BBC, iPlayer, TV, Great Barrier Reef, 3. Reef and Beyond",U,clean,A look at the creatures who travel for thousands of miles to visit the reefs warm waters.,,59 mins,3546,8:10pm 15 Jan 2012,A look at the creatures who travel for thousands of miles to visit the reef's warm waters.,Monty Halls explores Australia's natural wonder. The Great Barrier Reef is vitally linked to the rest of the planet and creatures travel thousands of miles to visit.,"The Great Barrier Reef is vitally linked to the rest of the planet in many ways. Creatures travel for thousands of miles to visit in spectacular numbers, including tiger sharks, great whales, sea birds and the largest green turtle gathering on earth. Alien creatures that are rarely seen, like nautilus, also rise out of the deep to visit the reef's warm waters. Weather systems travelling from across the Pacific also affect the whole reef, including mighty cyclones that bring destruction and chaos to the coral and the creatures that live on it. And it is weather patterns and climate change on a global scale that are likely to shape the future of the Great Barrier Reef and all its wildlife.",https://ichef.bbci.co.uk/images/ic/1200x675/p08zg4th.jpg
230,Science & Nature,The Green Planet - Series 1: 5. Human Worlds,"BBC, iPlayer, TV, The Green Planet, Series 1: 5. Human Worlds",U,clean,"Two out of five plants are threatened, but people are finding many new ways to help them.",3.0,58 mins,3450,6 Feb 2022,"Two out of five plants are threatened, but people are finding many new ways to help them.","Two out of five wild plants are threatened with extinction. Today people are finding remarkable ways to help them, and so make our world a little greener and a little wilder.","We rely on plants for almost everything, including the air we breathe and the food we eat. Two in five wild plants are threatened with extinction, but people are finding new ways to help them, from projects in Africa to reseed the landscape to the rebuilding of a tropical forest in Brazil, tree by tree.",https://ichef.bbci.co.uk/images/ic/1200x675/p0blrlcb.jpg
231,Science & Nature,Aquarela,"BBC, iPlayer, TV, Aquarela",12,distressing scene,A cinematic journey through the transformative beauty and raw power of water.,,82 mins,4939,25 Aug 2021,A cinematic journey through the transformative beauty and raw power of water.,A cinematic journey through the transformative beauty and raw power of water and a wake-up call for humankind that we are no match for the force and will of earth’s most precious element.,"A cinematic journey through the transformative beauty and raw power of water that provides a visceral wake-up call for humankind that we are no match for the sheer force and capricious will of earth’s most precious element. From the precarious frozen waters of Russia’s Lake Baikal to Miami in the throes of Hurricane Irma to Venezuela’s mighty Angel Falls, water’s many personalities are captured in startling cinematic clarity.",https://ichef.bbci.co.uk/images/ic/1200x675/p09ss26y.jpg
232,Science & Nature,Zoo Quest - Zoo Quest for a Dragon: 5. Bali - Part Two,"BBC, iPlayer, TV, Zoo Quest, Zoo Quest for a Dragon: 5. Bali - Part Two",PG,infrequent mild bad language,David Attenborough encounters scaly anteaters as his expedition continues in Bali. (1956),3.0,30 mins,1789,8:15pm 2 Nov 1956,David Attenborough encounters scaly anteaters as his expedition continues in Bali. (1956),"First transmitted in 1956, the Zoo Quest team wander off the beaten track on the beautiful island of Bali, encountering curious villagers and remarkable creatures.","First transmitted in 1956, David Attenborough walks through avenues of palm trees and rice fields in order to reach a small Balinese village.Once there, he encounters curious villagers and remarkable creatures, including ants that demonstrate some ingenious behaviour.In addition to exploring less celebrated wildlife, this is also an opportunity to witness the unique Balinese culture with its hypnotic music and dance based on ancient Hindu legends.",https://ichef.bbci.co.uk/images/ic/1200x675/p01hz7pg.jpg
236,Science & Nature,Born to Be Wild - Series 2: Episode 1,"BBC, iPlayer, TV, Born to Be Wild, Series 2: Episode 1",12,dangerous behaviour,A look behind the scenes at the Scottish SPCA’s National Wildlife Rescue Centre.,1.0,58 mins,3480,8pm 19 Jul 2021,A look behind the scenes at the Scottish SPCA’s National Wildlife Rescue Centre.,"April helps hand-rear Padme the orphaned fox cub, while in the seal unit, Kaniz needs the help of specialist vet Romain to operate on a grey seal with a swollen flipper.","It’s the start of spring at the SSPCA Wildlife Rescue Centre – the place where orphaned and injured wild animals from all over Scotland find help from a dedicated team of vets and carers.Former wildlife assistant April has been newly promoted to the head of the large mammals section and, with the other team members, she anxiously awaits the influx of orphans that accompanies the arrival of March each year. The first orphans to arrive are nearly always fox cubs and this year is no different, with a lone cub soon arriving.The team decide on a Star Wars theme for this year’s fox names, and soon April is hand-rearing little Solo, with many others such as female cub Padme close behind. Solo thrives, but Padme manages to injure her leg trying to leap out of her enclosure. Luckily, specialist vet Romain is on hand to repair the damaged leg, and all the foxes are eventually returned to the wild.In the seal unit, Kaniz is confronted by a dilemma with grey seal Concentration, who appears to have an inflamed flipper. Once again it’s down to miracle-worker Romain to heal the seal with the help of specialist surgery and a hi-tech, heat-sensitive camera.",https://ichef.bbci.co.uk/images/ic/1200x675/p09tydh2.jpg
237,Science & Nature,Shark - Episode 3,"BBC, iPlayer, TV, Shark, Episode 3",15,scenes of animal threat,An international team of scientists is trying to change perceptions of sharks.,,58 mins,3480,9pm 21 May 2015,An international team of scientists is trying to change perceptions of sharks.,"Wildlife series on the sharks of the world. Sharks are among the most misunderstood predators on the planet, but a team of scientists is trying to change that.","Sharks are among the most misunderstood predators on the planet, but an international team of scientists is trying to change that. Their research is revealing that sharks can be sociable and intelligent, and they could even help solve some of the toughest medical challenges of the 21st century. However, their breakthroughs come just as many sharks face extinction. Science may now be the only way to save them.",https://ichef.bbci.co.uk/images/ic/1200x675/p02r49lt.jpg
