userId,showId,rating,date_watched
comedy_lover_111,12,4,2023-04-27 17:55:10.521696
comedy_lover_111,9,1,2023-11-24 17:55:10.521739
comedy_lover_111,180,4,2023-04-04 17:55:10.521841
comedy_lover_111,6,3,2023-05-21 17:55:10.521882
comedy_lover_111,18,4,2023-05-08 17:55:10.521954
comedy_lover_111,183,1,2023-06-07 17:55:10.521995
comedy_lover_111,187,5,2023-10-03 17:55:10.522066
comedy_lover_112,166,3,2023-08-04 17:55:10.522627
comedy_lover_112,82,1,2023-06-07 17:55:10.522680
comedy_lover_112,189,5,2023-12-24 17:55:10.522815
comedy_lover_113,7,3,2023-08-28 17:55:10.523359
comedy_lover_113,15,4,2024-03-06 17:55:10.523411
comedy_lover_113,13,2,2023-04-16 17:55:10.523487
comedy_lover_113,63,4,2024-02-23 17:55:10.523644
comedy_lover_113,35,3,2023-10-11 17:55:10.523685
comedy_lover_114,171,3,2023-09-11 17:55:10.524237
comedy_lover_114,103,2,2023-05-30 17:55:10.524289
comedy_lover_114,183,1,2023-09-11 17:55:10.524335
comedy_lover_114,185,5,2023-05-12 17:55:10.524411
comedy_lover_114,181,2,2023-09-18 17:55:10.524454
comedy_lover_114,112,5,2023-07-06 17:55:10.524495
comedy_lover_114,193,2,2023-08-20 17:55:10.524536
comedy_lover_114,176,5,2023-10-23 17:55:10.524578
comedy_lover_115,184,5,2023-11-07 17:55:10.525205
comedy_lover_115,177,3,2023-12-28 17:55:10.525260
comedy_lover_115,109,3,2023-03-25 17:55:10.525339
comedy_lover_115,180,1,2023-03-26 17:55:10.525412
comedy_lover_116,69,2,2023-10-19 17:55:10.525937
comedy_lover_116,80,1,2023-10-23 17:55:10.525989
comedy_lover_116,174,2,2023-06-29 17:55:10.526036
comedy_lover_116,74,2,2024-02-13 17:55:10.526138
comedy_lover_117,135,1,2023-06-03 17:55:10.526688
comedy_lover_117,119,2,2023-07-02 17:55:10.526737
comedy_lover_117,177,4,2023-11-10 17:55:10.526781
comedy_lover_117,181,1,2023-12-29 17:55:10.526823
comedy_lover_117,177,5,2023-04-05 17:55:10.526863
comedy_lover_117,129,5,2023-11-02 17:55:10.526933
comedy_lover_118,82,4,2023-07-01 17:55:10.527481
comedy_lover_118,74,1,2023-10-01 17:55:10.527534
comedy_lover_118,179,3,2023-09-16 17:55:10.527579
comedy_lover_118,74,5,2023-10-30 17:55:10.527623
comedy_lover_118,89,4,2023-10-21 17:55:10.527665
comedy_lover_118,222,5,2024-01-19 17:55:10.527755
comedy_lover_118,79,3,2023-04-23 17:55:10.527839
comedy_lover_118,240,3,2023-12-25 17:55:10.527879
comedy_lover_118,181,2,2024-03-02 17:55:10.527947
comedy_lover_118,166,4,2024-02-07 17:55:10.528015
comedy_lover_119,182,5,2023-09-30 17:55:10.528525
comedy_lover_119,219,2,2023-08-26 17:55:10.528578
comedy_lover_119,188,5,2023-08-24 17:55:10.528623
comedy_lover_119,226,5,2023-05-17 17:55:10.528666
comedy_lover_120,196,1,2024-01-23 17:55:10.529215
comedy_lover_120,184,4,2023-05-08 17:55:10.529266
comedy_lover_120,106,2,2023-06-23 17:55:10.529344
comedy_lover_120,174,4,2023-05-14 17:55:10.529387
comedy_lover_120,108,4,2024-03-08 17:55:10.529458
comedy_lover_120,184,4,2024-01-03 17:55:10.529527
comedy_lover_120,199,2,2023-11-24 17:55:10.529567
comedy_lover_120,110,4,2023-11-04 17:55:10.529636
comedy_lover_120,108,4,2023-11-16 17:55:10.529676
entertainment_buff_1,197,3,2024-02-28 17:55:10.530247
entertainment_buff_1,198,5,2023-07-24 17:55:10.530295
entertainment_buff_1,197,3,2024-03-05 17:55:10.530368
entertainment_buff_1,157,2,2023-04-27 17:55:10.530439
entertainment_buff_1,159,1,2023-06-01 17:55:10.530479
entertainment_buff_1,160,2,2023-04-09 17:55:10.530519
entertainment_buff_2,139,5,2024-01-28 17:55:10.531064
entertainment_buff_2,143,4,2023-06-30 17:55:10.531112
entertainment_buff_2,143,3,2024-02-25 17:55:10.531186
entertainment_buff_2,160,3,2024-02-08 17:55:10.531228
entertainment_buff_2,138,3,2024-02-28 17:55:10.531268
entertainment_buff_2,160,4,2023-07-03 17:55:10.531336
entertainment_buff_2,151,2,2023-04-04 17:55:10.531376
entertainment_buff_2,156,3,2023-05-16 17:55:10.531443
entertainment_buff_2,127,3,2023-11-17 17:55:10.531483
entertainment_buff_3,147,2,2023-11-15 17:55:10.531992
entertainment_buff_3,144,5,2023-08-10 17:55:10.532075
entertainment_buff_3,109,5,2023-06-14 17:55:10.532148
entertainment_buff_3,93,4,2024-02-12 17:55:10.532218
entertainment_buff_3,92,2,2024-02-22 17:55:10.532259
entertainment_buff_4,52,5,2023-12-21 17:55:10.532811
entertainment_buff_4,35,2,2023-04-23 17:55:10.532859
entertainment_buff_4,43,5,2023-08-03 17:55:10.532903
entertainment_buff_4,153,5,2023-11-01 17:55:10.532974
entertainment_buff_4,4,2,2023-09-05 17:55:10.533044
entertainment_buff_4,47,4,2023-04-25 17:55:10.533084
entertainment_buff_4,18,1,2024-03-18 17:55:10.533154
entertainment_buff_4,39,2,2023-12-26 17:55:10.533194
entertainment_buff_4,63,1,2023-06-14 17:55:10.533233
entertainment_buff_5,183,5,2023-11-24 17:55:10.533898
entertainment_buff_5,160,3,2023-06-28 17:55:10.533944
entertainment_buff_5,231,3,2024-02-14 17:55:10.533985
entertainment_buff_6,186,2,2023-05-05 17:55:10.534500
entertainment_buff_6,177,2,2023-04-27 17:55:10.534552
entertainment_buff_6,24,2,2023-04-09 17:55:10.534596
entertainment_buff_6,182,1,2023-05-14 17:55:10.534698
entertainment_buff_6,164,1,2023-11-15 17:55:10.534768
entertainment_buff_6,5,2,2023-10-12 17:55:10.534809
entertainment_buff_6,16,3,2023-05-31 17:55:10.534849
entertainment_buff_6,152,3,2023-09-21 17:55:10.534889
entertainment_buff_7,235,5,2023-09-01 17:55:10.535408
entertainment_buff_7,152,5,2023-04-08 17:55:10.535491
entertainment_buff_7,141,2,2023-08-06 17:55:10.535535
entertainment_buff_7,237,2,2024-01-17 17:55:10.535578
entertainment_buff_7,234,1,2024-01-23 17:55:10.535618
entertainment_buff_7,43,4,2023-05-11 17:55:10.535658
entertainment_buff_7,36,4,2023-05-10 17:55:10.535699
entertainment_buff_8,132,1,2023-08-10 17:55:10.536210
entertainment_buff_8,120,3,2023-08-20 17:55:10.536261
entertainment_buff_8,137,4,2023-10-25 17:55:10.536337
entertainment_buff_8,132,5,2024-03-10 17:55:10.536379
entertainment_buff_8,231,4,2023-08-28 17:55:10.536420
entertainment_buff_8,227,3,2023-07-21 17:55:10.536460
entertainment_buff_8,226,5,2023-07-05 17:55:10.536529
entertainment_buff_9,83,3,2023-10-12 17:55:10.537077
entertainment_buff_9,154,5,2023-08-31 17:55:10.537156
entertainment_buff_9,147,2,2023-05-18 17:55:10.537228
entertainment_buff_9,147,3,2023-08-11 17:55:10.537269
entertainment_buff_9,159,5,2023-10-30 17:55:10.537309
entertainment_buff_9,86,3,2023-10-30 17:55:10.537433
entertainment_buff_9,165,4,2023-06-17 17:55:10.537473
entertainment_buff_10,55,1,2023-12-25 17:55:10.537990
entertainment_buff_10,35,3,2023-06-27 17:55:10.538074
entertainment_buff_10,201,4,2023-09-14 17:55:10.538118
entertainment_buff_10,34,3,2023-07-19 17:55:10.538245
entertainment_buff_10,210,2,2023-03-29 17:55:10.538286
entertainment_buff_10,197,1,2023-03-29 17:55:10.538344
entertainment_buff_10,32,5,2023-10-30 17:55:10.538417
entertainment_buff_10,59,1,2023-03-27 17:55:10.538510
entertainment_buff_10,154,2,2023-06-14 17:55:10.538551
entertainment_buff_11,172,1,2023-10-02 17:55:10.539461
entertainment_buff_11,220,1,2023-06-29 17:55:10.539636
entertainment_buff_11,177,2,2024-02-13 17:55:10.539815
entertainment_buff_11,144,5,2023-05-03 17:55:10.539911
entertainment_buff_11,231,3,2024-02-28 17:55:10.539954
entertainment_buff_11,167,4,2024-03-06 17:55:10.539996
entertainment_buff_11,180,2,2023-08-14 17:55:10.540038
entertainment_buff_12,88,2,2024-03-13 17:55:10.540913
entertainment_buff_12,151,4,2023-12-17 17:55:10.541109
entertainment_buff_12,146,5,2024-03-19 17:55:10.541234
entertainment_buff_12,67,3,2023-06-09 17:55:10.541330
entertainment_buff_12,75,1,2023-04-23 17:55:10.541440
entertainment_buff_12,86,4,2023-05-10 17:55:10.541601
entertainment_buff_13,154,4,2024-01-29 17:55:10.542465
entertainment_buff_13,142,1,2024-03-08 17:55:10.542525
entertainment_buff_13,145,5,2023-08-06 17:55:10.542576
entertainment_buff_14,158,5,2023-04-21 17:55:10.543365
entertainment_buff_14,158,5,2023-12-01 17:55:10.543420
entertainment_buff_14,222,2,2023-10-10 17:55:10.543468
entertainment_buff_14,135,3,2023-07-24 17:55:10.543513
entertainment_buff_14,225,2,2024-02-16 17:55:10.543556
entertainment_buff_14,149,2,2023-05-01 17:55:10.543599
entertainment_buff_15,201,5,2023-04-02 17:55:10.544543
entertainment_buff_15,200,2,2024-02-06 17:55:10.544710
entertainment_buff_15,157,2,2023-04-09 17:55:10.544770
entertainment_buff_15,196,1,2023-04-11 17:55:10.544823
entertainment_buff_15,214,4,2023-12-22 17:55:10.544873
entertainment_buff_15,207,4,2023-04-23 17:55:10.544920
entertainment_buff_15,191,1,2024-01-20 17:55:10.544966
entertainment_buff_15,162,5,2023-07-06 17:55:10.545012
entertainment_buff_16,157,3,2024-03-13 17:55:10.545801
entertainment_buff_16,142,5,2023-07-12 17:55:10.545853
entertainment_buff_16,147,3,2023-05-10 17:55:10.545931
entertainment_buff_16,116,1,2023-07-22 17:55:10.545975
entertainment_buff_16,156,2,2023-05-04 17:55:10.546019
entertainment_buff_16,159,2,2023-06-01 17:55:10.546062
entertainment_buff_16,140,4,2023-11-15 17:55:10.546135
entertainment_buff_16,129,2,2023-07-03 17:55:10.546178
entertainment_buff_17,190,1,2023-09-22 17:55:10.546752
entertainment_buff_17,160,2,2023-05-09 17:55:10.546870
entertainment_buff_17,149,3,2023-04-12 17:55:10.546916
entertainment_buff_17,187,3,2024-02-01 17:55:10.546989
entertainment_buff_17,143,1,2024-01-16 17:55:10.547118
entertainment_buff_17,142,1,2023-05-31 17:55:10.547161
entertainment_buff_18,90,1,2024-02-16 17:55:10.547707
entertainment_buff_18,154,5,2023-11-26 17:55:10.547762
entertainment_buff_18,83,5,2024-03-15 17:55:10.547810
entertainment_buff_18,142,4,2023-05-30 17:55:10.547854
entertainment_buff_18,149,5,2023-03-30 17:55:10.547898
entertainment_buff_18,78,5,2023-05-12 17:55:10.547942
entertainment_buff_19,42,2,2023-07-11 17:55:10.548525
entertainment_buff_19,150,2,2023-12-08 17:55:10.548581
entertainment_buff_19,45,1,2023-04-03 17:55:10.548719
entertainment_buff_19,59,4,2024-02-13 17:55:10.548764
entertainment_buff_19,41,3,2023-07-07 17:55:10.548806
entertainment_buff_19,143,4,2024-02-04 17:55:10.548885
entertainment_buff_19,59,1,2023-10-06 17:55:10.548928
entertainment_buff_19,63,2,2023-10-26 17:55:10.548971
entertainment_buff_19,142,3,2024-02-28 17:55:10.549042
entertainment_buff_20,156,5,2024-03-18 17:55:10.549698
entertainment_buff_20,148,1,2023-03-30 17:55:10.549747
entertainment_buff_20,180,5,2023-05-14 17:55:10.549823
entertainment_buff_20,175,3,2024-02-24 17:55:10.549954
entertainment_buff_20,170,4,2024-02-14 17:55:10.549998
entertainment_buff_20,157,1,2023-10-22 17:55:10.550070
entertainment_buff_21,145,5,2024-01-06 17:55:10.550650
entertainment_buff_21,199,3,2024-01-12 17:55:10.550705
entertainment_buff_21,149,5,2023-10-15 17:55:10.550814
entertainment_buff_21,142,5,2023-06-24 17:55:10.550889
entertainment_buff_21,144,3,2023-07-03 17:55:10.550932
entertainment_buff_21,158,4,2024-02-28 17:55:10.550973
entertainment_buff_21,149,4,2023-07-24 17:55:10.551016
entertainment_buff_22,83,1,2024-02-08 17:55:10.551559
entertainment_buff_22,87,2,2023-11-17 17:55:10.551613
entertainment_buff_22,191,3,2023-10-17 17:55:10.551753
entertainment_buff_23,147,4,2023-06-02 17:55:10.552297
entertainment_buff_23,34,5,2024-01-26 17:55:10.552350
entertainment_buff_23,44,4,2023-11-26 17:55:10.552396
entertainment_buff_23,151,5,2023-11-15 17:55:10.552471
entertainment_buff_23,40,3,2024-01-19 17:55:10.552543
entertainment_buff_23,153,3,2023-10-22 17:55:10.552643
entertainment_buff_23,35,2,2023-08-07 17:55:10.552683
entertainment_buff_23,58,1,2024-03-11 17:55:10.552724
entertainment_buff_23,146,5,2023-06-15 17:55:10.552765
entertainment_buff_23,47,1,2024-02-22 17:55:10.552806
entertainment_buff_24,165,4,2024-01-29 17:55:10.553348
entertainment_buff_24,101,4,2023-11-21 17:55:10.553402
entertainment_buff_24,158,1,2023-10-02 17:55:10.553450
entertainment_buff_24,163,1,2024-01-03 17:55:10.553557
entertainment_buff_24,98,1,2024-02-26 17:55:10.553600
entertainment_buff_24,99,5,2024-01-17 17:55:10.553642
entertainment_buff_24,93,4,2023-04-16 17:55:10.553683
entertainment_buff_24,92,1,2023-06-23 17:55:10.553725
entertainment_buff_25,216,2,2023-12-16 17:55:10.554268
entertainment_buff_25,153,5,2023-06-24 17:55:10.554322
entertainment_buff_25,239,2,2023-08-26 17:55:10.554369
entertainment_buff_25,99,1,2023-11-15 17:55:10.554413
entertainment_buff_25,161,2,2024-02-21 17:55:10.554487
entertainment_buff_25,106,3,2024-01-12 17:55:10.554559
entertainment_buff_25,224,5,2023-11-08 17:55:10.554601
entertainment_buff_25,112,5,2024-02-06 17:55:10.554643
entertainment_buff_26,104,4,2023-08-22 17:55:10.555224
entertainment_buff_26,115,4,2023-05-12 17:55:10.555278
entertainment_buff_26,114,3,2023-05-09 17:55:10.555416
entertainment_buff_27,1,3,2023-10-16 17:55:10.555993
entertainment_buff_27,162,2,2023-07-27 17:55:10.556047
entertainment_buff_27,144,3,2024-01-30 17:55:10.556126
entertainment_buff_27,150,3,2023-03-31 17:55:10.556171
entertainment_buff_27,15,4,2023-07-16 17:55:10.556214
entertainment_buff_27,20,3,2024-02-03 17:55:10.556256
entertainment_buff_27,160,1,2023-09-08 17:55:10.556298
entertainment_buff_27,1,1,2023-10-01 17:55:10.556340
entertainment_buff_27,143,4,2024-01-12 17:55:10.556412
entertainment_buff_27,149,5,2023-07-03 17:55:10.556454
entertainment_buff_28,148,1,2024-02-09 17:55:10.557023
entertainment_buff_28,154,3,2023-10-22 17:55:10.557110
entertainment_buff_28,150,5,2023-10-30 17:55:10.557156
entertainment_buff_28,162,5,2024-01-09 17:55:10.557200
entertainment_buff_28,131,4,2023-07-15 17:55:10.557243
entertainment_buff_29,162,5,2023-12-01 17:55:10.557816
entertainment_buff_29,150,1,2023-05-29 17:55:10.557936
entertainment_buff_29,196,4,2023-08-28 17:55:10.557982
entertainment_buff_29,192,2,2023-07-23 17:55:10.558026
entertainment_buff_29,150,3,2023-10-04 17:55:10.558068
entertainment_buff_29,192,3,2023-10-26 17:55:10.558111
entertainment_buff_29,159,1,2024-01-10 17:55:10.558152
entertainment_buff_29,209,2,2023-07-15 17:55:10.558195
entertainment_buff_30,211,5,2023-11-03 17:55:10.558770
entertainment_buff_30,142,5,2023-10-18 17:55:10.558860
entertainment_buff_30,152,5,2023-06-05 17:55:10.558916
entertainment_buff_30,208,3,2023-09-06 17:55:10.558961
entertainment_buff_30,174,1,2024-02-25 17:55:10.559038
entertainment_buff_30,201,5,2024-03-04 17:55:10.559081
entertainment_buff_31,50,4,2023-08-21 17:55:10.559687
entertainment_buff_31,156,1,2024-02-09 17:55:10.559762
entertainment_buff_31,145,4,2023-06-05 17:55:10.559825
entertainment_buff_31,30,3,2023-08-09 17:55:10.559871
entertainment_buff_31,56,3,2023-07-30 17:55:10.559935
entertainment_buff_31,46,4,2023-12-20 17:55:10.559994
entertainment_buff_31,32,5,2023-05-29 17:55:10.560037
entertainment_buff_31,165,5,2024-01-03 17:55:10.560080
entertainment_buff_31,60,1,2023-06-06 17:55:10.560122
entertainment_buff_31,141,2,2023-09-12 17:55:10.560166
entertainment_buff_31,57,4,2023-10-04 17:55:10.560208
entertainment_buff_31,49,3,2023-11-30 17:55:10.560282
entertainment_buff_32,164,3,2023-12-24 17:55:10.560888
entertainment_buff_32,221,2,2024-02-23 17:55:10.560973
entertainment_buff_32,152,5,2024-02-22 17:55:10.561020
entertainment_buff_32,145,3,2023-07-26 17:55:10.561064
entertainment_buff_32,236,1,2024-02-13 17:55:10.561108
entertainment_buff_32,220,4,2023-04-23 17:55:10.561214
entertainment_buff_33,165,4,2023-04-07 17:55:10.561844
entertainment_buff_33,232,3,2023-06-14 17:55:10.561896
entertainment_buff_33,224,1,2023-11-26 17:55:10.562035
entertainment_buff_33,239,2,2023-07-06 17:55:10.562141
entertainment_buff_34,144,5,2023-10-14 17:55:10.562839
entertainment_buff_34,1,2,2023-08-03 17:55:10.562895
entertainment_buff_34,2,1,2023-06-23 17:55:10.562943
entertainment_buff_34,2,2,2023-09-29 17:55:10.562990
entertainment_buff_34,24,2,2023-04-01 17:55:10.563097
entertainment_buff_34,162,2,2024-01-08 17:55:10.563141
entertainment_buff_35,96,3,2024-03-16 17:55:10.563733
entertainment_buff_35,160,3,2023-12-14 17:55:10.563788
entertainment_buff_35,176,1,2023-04-07 17:55:10.563837
entertainment_buff_35,93,3,2023-11-21 17:55:10.563916
entertainment_buff_35,102,4,2023-03-25 17:55:10.563960
entertainment_buff_35,179,5,2023-11-30 17:55:10.564003
entertainment_buff_35,107,2,2024-03-17 17:55:10.564047
entertainment_buff_35,96,1,2023-10-16 17:55:10.564143
entertainment_buff_35,156,1,2023-04-27 17:55:10.564201
entertainment_buff_36,50,5,2023-11-30 17:55:10.564913
entertainment_buff_36,158,2,2024-01-07 17:55:10.564984
entertainment_buff_36,156,5,2023-11-09 17:55:10.565064
entertainment_buff_37,148,5,2024-03-04 17:55:10.565719
entertainment_buff_37,163,1,2023-10-30 17:55:10.565775
entertainment_buff_37,200,3,2023-09-12 17:55:10.565824
entertainment_buff_37,147,4,2024-01-25 17:55:10.565870
entertainment_buff_37,151,4,2024-02-29 17:55:10.565914
entertainment_buff_37,209,5,2024-02-20 17:55:10.565990
entertainment_buff_37,152,4,2024-01-30 17:55:10.566064
entertainment_buff_37,160,2,2023-07-26 17:55:10.566107
entertainment_buff_38,26,4,2023-09-01 17:55:10.566938
entertainment_buff_38,39,3,2023-08-27 17:55:10.567028
entertainment_buff_38,62,5,2024-01-31 17:55:10.567074
entertainment_buff_38,145,1,2023-08-09 17:55:10.567118
entertainment_buff_39,200,4,2023-09-28 17:55:10.567745
entertainment_buff_39,153,1,2023-10-14 17:55:10.567837
entertainment_buff_39,207,2,2023-04-30 17:55:10.567885
entertainment_buff_39,156,3,2023-06-19 17:55:10.567932
entertainment_buff_39,192,2,2023-07-19 17:55:10.568038
entertainment_buff_39,215,1,2023-09-07 17:55:10.568081
entertainment_buff_39,145,3,2023-06-04 17:55:10.568124
entertainment_buff_40,164,5,2023-10-02 17:55:10.568832
entertainment_buff_40,218,3,2024-03-10 17:55:10.568889
entertainment_buff_40,220,1,2023-10-02 17:55:10.568937
entertainment_buff_40,162,3,2023-05-27 17:55:10.569015
entertainment_buff_40,147,2,2023-09-02 17:55:10.569059
entertainment_buff_40,228,1,2023-03-31 17:55:10.569102
entertainment_buff_40,233,2,2023-05-13 17:55:10.569146
entertainment_buff_40,147,5,2023-06-04 17:55:10.569222
entertainment_buff_40,232,4,2023-05-04 17:55:10.569357
entertainment_buff_40,218,4,2023-12-24 17:55:10.569417
entertainment_buff_41,47,1,2023-12-24 17:55:10.570134
entertainment_buff_41,146,1,2023-12-13 17:55:10.570211
entertainment_buff_41,32,5,2023-10-16 17:55:10.570315
entertainment_buff_41,150,1,2024-03-07 17:55:10.570429
entertainment_buff_41,219,1,2023-04-03 17:55:10.570473
entertainment_buff_41,50,3,2023-12-14 17:55:10.570563
entertainment_buff_41,54,3,2023-06-14 17:55:10.570666
entertainment_buff_41,59,1,2024-02-14 17:55:10.570724
entertainment_buff_41,232,3,2024-03-14 17:55:10.570799
entertainment_buff_41,155,5,2024-01-30 17:55:10.570872
entertainment_buff_42,112,3,2023-07-13 17:55:10.571497
entertainment_buff_42,108,3,2023-12-30 17:55:10.571554
entertainment_buff_42,142,4,2023-04-16 17:55:10.571668
entertainment_buff_42,144,2,2024-02-12 17:55:10.571713
entertainment_buff_42,112,4,2023-11-19 17:55:10.571757
entertainment_buff_42,94,1,2024-02-05 17:55:10.571800
entertainment_buff_42,111,3,2024-01-17 17:55:10.571844
entertainment_buff_42,100,1,2023-04-20 17:55:10.571887
entertainment_buff_42,2,1,2024-02-18 17:55:10.571930
entertainment_buff_43,81,2,2023-06-07 17:55:10.572532
entertainment_buff_43,151,3,2023-11-22 17:55:10.572622
entertainment_buff_43,70,3,2024-01-08 17:55:10.572701
entertainment_buff_43,78,4,2023-05-21 17:55:10.572777
entertainment_buff_43,70,4,2024-03-01 17:55:10.572820
entertainment_buff_43,147,5,2023-05-22 17:55:10.572883
entertainment_buff_44,181,5,2024-01-03 17:55:10.573849
entertainment_buff_44,162,1,2023-08-28 17:55:10.573946
entertainment_buff_44,155,3,2023-08-12 17:55:10.574229
entertainment_buff_45,30,1,2023-05-17 17:55:10.575323
entertainment_buff_45,26,3,2023-08-29 17:55:10.575381
entertainment_buff_45,163,2,2023-12-01 17:55:10.575540
entertainment_buff_45,150,2,2023-09-25 17:55:10.575662
entertainment_buff_46,19,5,2023-11-08 17:55:10.576547
entertainment_buff_46,141,3,2024-01-04 17:55:10.576632
entertainment_buff_46,158,1,2023-05-16 17:55:10.576757
entertainment_buff_46,10,2,2023-05-01 17:55:10.577042
entertainment_buff_46,1,2,2023-08-11 17:55:10.577200
entertainment_buff_47,145,4,2023-10-25 17:55:10.578637
entertainment_buff_47,231,5,2023-03-22 17:55:10.578789
entertainment_buff_47,157,2,2023-04-16 17:55:10.578869
entertainment_buff_47,221,5,2023-06-21 17:55:10.578961
entertainment_buff_47,158,4,2023-10-14 17:55:10.579050
entertainment_buff_47,213,5,2023-08-18 17:55:10.579240
entertainment_buff_47,146,2,2024-01-18 17:55:10.579309
entertainment_buff_47,196,1,2024-03-16 17:55:10.579376
entertainment_buff_47,161,3,2023-09-27 17:55:10.579459
entertainment_buff_47,216,4,2023-10-21 17:55:10.579585
entertainment_buff_47,157,2,2024-02-16 17:55:10.579633
entertainment_buff_47,148,1,2023-12-30 17:55:10.579796
entertainment_buff_48,63,4,2023-09-23 17:55:10.581102
entertainment_buff_48,57,1,2023-05-11 17:55:10.581307
entertainment_buff_48,39,1,2023-04-09 17:55:10.581424
entertainment_buff_49,161,2,2023-06-20 17:55:10.583539
entertainment_buff_49,240,2,2023-06-06 17:55:10.583719
entertainment_buff_49,160,3,2024-02-10 17:55:10.583816
entertainment_buff_49,238,3,2023-10-21 17:55:10.583963
entertainment_buff_49,216,3,2023-06-16 17:55:10.584104
entertainment_buff_49,221,4,2023-12-14 17:55:10.584305
entertainment_buff_49,240,2,2023-08-04 17:55:10.584472
entertainment_buff_49,222,5,2023-10-26 17:55:10.584625
entertainment_buff_49,144,5,2023-04-20 17:55:10.584702
entertainment_buff_49,227,1,2023-09-26 17:55:10.584791
entertainment_buff_49,142,4,2023-06-08 17:55:10.584849
entertainment_buff_49,219,2,2023-05-28 17:55:10.584954
entertainment_buff_50,144,5,2023-09-19 17:55:10.585816
entertainment_buff_50,29,5,2023-10-22 17:55:10.585878
entertainment_buff_50,53,4,2023-04-08 17:55:10.585930
entertainment_buff_50,218,4,2023-08-31 17:55:10.585980
entertainment_buff_50,62,3,2023-07-18 17:55:10.586028
entertainment_buff_51,178,3,2023-07-11 17:55:10.586630
entertainment_buff_51,160,3,2023-04-10 17:55:10.586690
entertainment_buff_51,184,4,2023-11-30 17:55:10.586779
entertainment_buff_51,179,5,2023-08-14 17:55:10.586828
entertainment_buff_51,161,1,2024-01-31 17:55:10.586908
entertainment_buff_52,64,3,2023-12-19 17:55:10.587629
entertainment_buff_52,89,1,2024-03-13 17:55:10.587692
entertainment_buff_52,57,3,2024-01-31 17:55:10.587743
entertainment_buff_52,64,5,2023-03-29 17:55:10.587832
entertainment_buff_52,89,3,2024-02-02 17:55:10.587897
entertainment_buff_52,39,1,2023-09-21 17:55:10.587953
entertainment_buff_53,59,3,2023-08-13 17:55:10.588782
entertainment_buff_53,56,5,2023-10-15 17:55:10.588997
entertainment_buff_53,28,2,2023-12-06 17:55:10.589055
entertainment_buff_53,146,2,2023-03-29 17:55:10.589106
entertainment_buff_53,144,5,2023-06-17 17:55:10.589154
entertainment_buff_53,160,4,2024-01-26 17:55:10.589201
entertainment_buff_54,148,4,2024-01-16 17:55:10.589918
entertainment_buff_54,160,4,2023-12-24 17:55:10.590104
entertainment_buff_55,161,4,2023-08-05 17:55:10.590723
entertainment_buff_55,47,5,2024-02-15 17:55:10.590783
entertainment_buff_55,61,4,2023-12-03 17:55:10.590835
entertainment_buff_55,46,4,2023-06-03 17:55:10.590884
entertainment_buff_55,147,5,2023-04-03 17:55:10.590932
entertainment_buff_55,153,5,2023-04-10 17:55:10.591013
entertainment_buff_55,145,2,2023-10-30 17:55:10.591075
entertainment_buff_55,34,2,2023-08-24 17:55:10.591156
entertainment_buff_55,28,2,2023-09-21 17:55:10.591202
entertainment_buff_55,146,3,2023-09-16 17:55:10.591247
entertainment_buff_55,58,2,2023-04-17 17:55:10.591293
entertainment_buff_55,164,3,2024-03-06 17:55:10.591338
entertainment_buff_56,159,4,2023-11-17 17:55:10.591976
entertainment_buff_56,53,4,2023-06-13 17:55:10.592036
entertainment_buff_56,4,3,2023-11-10 17:55:10.592090
entertainment_buff_56,44,2,2023-05-16 17:55:10.592155
entertainment_buff_56,155,3,2023-08-11 17:55:10.592241
entertainment_buff_56,36,3,2023-10-19 17:55:10.592288
entertainment_buff_56,36,4,2023-04-14 17:55:10.592334
entertainment_buff_57,89,1,2024-03-08 17:55:10.592954
entertainment_buff_57,78,5,2023-06-02 17:55:10.593013
entertainment_buff_57,71,5,2023-08-26 17:55:10.593100
entertainment_buff_57,155,5,2023-08-14 17:55:10.593182
entertainment_buff_57,175,5,2023-09-08 17:55:10.593229
entertainment_buff_58,165,5,2023-11-09 17:55:10.593828
entertainment_buff_58,47,1,2023-10-30 17:55:10.593887
entertainment_buff_58,143,2,2023-04-20 17:55:10.593939
entertainment_buff_58,65,2,2023-07-14 17:55:10.593988
entertainment_buff_58,153,5,2023-04-19 17:55:10.594069
entertainment_buff_58,72,5,2023-09-30 17:55:10.594116
entertainment_buff_58,145,1,2023-07-21 17:55:10.594161
entertainment_buff_58,75,1,2023-12-31 17:55:10.594206
entertainment_buff_58,58,3,2024-02-20 17:55:10.594285
entertainment_buff_58,66,4,2023-08-20 17:55:10.594330
entertainment_buff_59,116,5,2023-08-05 17:55:10.595003
entertainment_buff_59,148,5,2024-02-21 17:55:10.595093
entertainment_buff_59,142,5,2023-09-24 17:55:10.595177
entertainment_buff_59,136,4,2023-05-02 17:55:10.595242
entertainment_buff_59,165,3,2023-06-27 17:55:10.595329
entertainment_buff_59,126,1,2023-06-18 17:55:10.595579
entertainment_buff_60,138,5,2023-07-12 17:55:10.596464
entertainment_buff_60,217,5,2023-07-26 17:55:10.596529
entertainment_buff_60,140,4,2024-01-29 17:55:10.596593
entertainment_buff_60,223,2,2024-01-09 17:55:10.596641
entertainment_buff_60,157,4,2023-12-29 17:55:10.596687
entertainment_buff_60,238,1,2023-06-30 17:55:10.596766
entertainment_buff_61,236,2,2023-07-14 17:55:10.597692
entertainment_buff_61,232,4,2023-11-26 17:55:10.597752
